"Geo_GEOID","Geo_NAME","SE_T002_001","SE_T002_002","SE_T002_003","SE_T012_001","SE_T012_002","SE_T012_003","SE_T057_001","SE_T098_001","SE_T104_001","B25077001","B25077001s","lng","lat"
"05000US05119","Pulaski County, Arkansas","391806","516.5043","758.5726328","36.5","34.9","37.9","47101","1979","794","144000","1539.393939", -92.31177279967059, 34.76993109721396
"05000US05121","Randolph County, Arkansas","17584","26.95948","652.2379934","42.9","41.6","44.4","36318","1979","550","79000","3609.090909", -91.02770916723509, 36.341461198253114
"05000US05123","St. Francis County, Arkansas","27023","42.56965","634.794972","38","36.9","40","35066","1980","584","62700","3099.393939", -90.74774837499997, 35.022014519952826
"05000US05125","Saline County, Arkansas","115577","159.7323","723.5670899","39.2","38.8","39.7","57632","1993","796","143900","2014.545455", -92.67651210614414, 34.646587207426435
"05000US05127","Scott County, Arkansas","10661","11.94777","892.3004369","42","40.6","43.3","37861","1982","506","77700","5424.242424", -94.0632378929294, 34.86077430509664
"05000US05129","Searcy County, Arkansas","7938","11.91723","666.0945765","47.5","47.1","48.2","35542","1980","470","82800","6336.363636", -92.6995030715571, 35.9108952288974
"05000US05131","Sebastian County, Arkansas","127351","239.4287","531.8953447","37.1","35.9","38.6","40023","1977","640","114800","1859.393939", -94.27417813757324, 35.19965711561399
"05000US05133","Sevier County, Arkansas","17193","30.42325","565.1269674","35.2","33.7","36","38956","1982","530","70400","2844.242424", -94.24117757417484, 33.99717536570311
"05000US05135","Sharp County, Arkansas","17027","28.16992","604.4389642","47.9","47.1","48.6","31068","1979","601","76700","3108.484848", -91.47985887455401, 36.16114273635774
"05000US05137","Stone County, Arkansas","12503","20.61826","606.404144","49.1","47.1","51","30486","1987","557","104800","10626.06061", -92.1567016706445, 35.85987686149321
"05000US05139","Union County, Arkansas","40334","38.81198","1039.215267","39.5","37.7","41.1","39836","1975","618","77800","3447.878788", -92.59726789461209, 33.17130168073699
"05000US05141","Van Buren County, Arkansas","16892","23.79962","709.7591371","47.2","46.4","48","34576","1984","600","92000","4500.606061", -92.51568693060909, 35.580645380666176
"05000US05143","Washington County, Arkansas","219930","233.4675","942.0156696","31.4","30.6","32.1","45442","1992","725","157400","1666.666667", -94.21557659934787, 35.97906120883616
"05000US05145","White County, Arkansas","78823","76.15031","1035.097503","36.1","35.1","37.2","42197","1989","664","113500","2740.606061", -91.74555223376815, 35.25627809196661
"05000US05147","Woodruff County, Arkansas","6873","11.71331","586.7684576","43.8","42.4","45.4","30383","1975","455","62700","3022.424242", -91.24306125560271, 35.18632100302756
"05000US05149","Yell County, Arkansas","21716","23.3451","930.2166836","39.3","37.5","40.9","39323","1983","572","100100","5116.969697", -93.41123886969598, 35.002603270196666
"05000US06001","Alameda County, California","1605217","2171.873","739.0933147","37.2","36.3","38.1","79831","1967","1432","593500","2009.69697", -121.88875421101815, 37.64695480351439
"05000US06003","Alpine County, California","1184","1.603597","738.3403352","42.8","39","44.9","62375","1982","1109","329500","24201.21212", -119.82066694032595, 38.59719881453348
"05000US06005","Amador County, California","36963","62.16744","594.5716999","50.3","48.1","53.2","57032","1980","1061","265900","6152.727273", -120.65108985981797, 38.446390132656305
"05000US06007","Butte County, California","223877","136.8053","1636.464453","36.9","35.3","38.9","44366","1977","936","228500","2261.212121", -121.60068104944675, 39.666940211681855
"05000US06009","Calaveras County, California","44787","43.90827","1020.012806","51.2","50.6","52.1","53502","1985","1120","259000","6288.484848", -120.55412307187115, 38.20459773262977
"05000US06011","Colusa County, California","21361","18.56302","1150.728396","34.7","33.8","35.6","54946","1973","896","205000","9923.636364", -122.23695928777937, 39.177483923534496
"05000US06013","Contra Costa County, California","1107925","1532.916","722.7565842","39.1","37.7","40.4","82881","1976","1506","472900","2204.848485", -121.92792596327368, 37.91916207724548
"05000US06015","Del Norte County, California","27628","27.45719","1006.220965","38.1","37","43.4","42363","1979","818","183600","8457.575758", -123.89725648378514, 41.74313577232097
"05000US06017","El Dorado County, California","183000","107.1513","1707.864765","45.2","44.2","45.9","72586","1981","1105","379200","3093.333333", -120.5246615408041, 38.778733840217214
"05000US06019","Fresno County, California","963160","161.637","5958.783241","31.6","30.7","32.5","45963","1979","901","204900","1447.878788", -119.64930558434699, 36.75819639897621
"05000US06021","Glenn County, California","27976","21.29159","1313.945955","36.9","35.4","37.8","41699","1973","750","215800","8634.545455", -122.39199846222385, 39.59820182241271
"05000US06023","Humboldt County, California","135182","37.88768","3567.967407","37.6","37.1","38.3","42685","1970","899","279000","2669.69697", -123.87562937160736, 40.699297496044885
"05000US06025","Imperial County, California","178807","42.81182","4176.579685","32.2","31","33.6","42560","1986","778","159000","1858.787879", -115.36535115086141, 33.03951207342643
"05000US06027","Inyo County, California","18326","1.800031","10180.93825","45.4","44.2","48","47278","1974","829","235500","12933.93939", -117.41072969009561, 36.51110491030514
"05000US06029","Kern County, California","871337","107.1501","8131.925319","31.2","30.6","31.8","49788","1981","905","175600","1375.151515", -118.72991499530788, 35.34286395929993
"05000US06031","Kings County, California","150261","108.1465","1389.420936","31.4","32.1","30.6","47241","1981","889","172000","2219.393939", -119.81554008005425, 36.075350237677995
"05000US06033","Lake County, California","64076","50.99612","1256.487823","45.8","44.3","47.4","36132","1978","882","167300","3812.727273", -122.75318976825912, 39.09961707876681
"05000US06035","Lassen County, California","31945","7.034515","4541.18033","36.4","34.4","44.2","51457","1977","919","174500","6923.636364", -120.59431537333958, 40.67358907909995
"05000US06037","Los Angeles County, California","10057155","2478.24","4058.185363","35.8","34.7","37","57952","1962","1264","465000","770.9090909", -118.22481678304942, 34.32074945322597
"05000US06039","Madera County, California","153366","71.76315","2137.113519","33.5","32","34.5","45742","1985","963","204800","4486.060606", -119.76267530146866, 37.21797925546089
"05000US06041","Marin County, California","259358","498.2964","520.4894046","45.7","44.1","47.3","100310","1966","1764","859400","5853.939394", -122.72341555726413, 38.07338555626219
"05000US06043","Mariposa County, California","17645","12.1789","1448.817659","50.6","50.4","51","49265","1981","820","250800","7140", -119.90542519721023, 37.58150813728125
"05000US06045","Mendocino County, California","87409","24.92872","3506.356718","42.3","40.4","44.3","43510","1975","975","319100","5326.666667", -123.39147246256141, 39.4402271700364
"05000US06047","Merced County, California","265001","136.9364","1935.211808","30.6","29.8","31.3","44397","1982","882","171800","1969.090909", -120.71765368005099, 37.19189029963383
"05000US06049","Modoc County, California","9033","2.307018","3915.445032","47.1","46.6","47.8","41194","1974","681","144600","14906.66667", -120.72494646493928, 41.58984727106662
"05000US06051","Mono County, California","14051","4.608416","3048.986976","38.9","40.4","36.6","58937","1978","1107","286100","26329.69697", -118.8868417356691, 37.939086832747755
"05000US06053","Monterey County, California","430201","131.1356","3280.582452","33.7","33","34.4","60889","1973","1275","393300","3021.212121", -121.23920399158558, 36.21715938189724
"05000US06055","Napa County, California","140823","188.183","748.3301143","40.7","39.4","42.1","74609","1975","1442","503100","7446.060606", -122.33051806439236, 38.506485123098756
"05000US06057","Nevada County, California","98639","102.9885","957.7674522","49.5","47.9","51.1","57429","1982","1205","355900","4582.424242", -120.76845022949665, 39.301369148726366
"05000US06059","Orange County, California","3132211","3961.703","790.622301","37.3","36","38.6","78145","1975","1608","584200","1404.242424", -117.76107879941756, 33.702973868568144
"05000US06061","Placer County, California","370571","263.3608","1407.084919","41.5","40.1","42.8","76926","1991","1339","380900","1926.666667", -120.71754738200727, 39.063463096281126
"05000US06063","Plumas County, California","18754","7.345688","2553.062467","51.7","50.5","52.9","50125","1979","846","221300","7137.575758", -120.83853665405034, 40.00463326610607
"05000US06065","Riverside County, California","2323892","322.481","7206.290661","34.8","33.8","35.7","57972","1988","1212","276300","1095.757576", -115.99381567477099, 33.743649292569536
"05000US06067","Sacramento County, California","1479300","1533.048","964.9402298","35.7","34.5","37","57509","1978","1065","271300","1064.242424", -121.34424183488738, 38.449313197289484
"05000US06069","San Benito County, California","58051","41.80195","1388.715006","35.1","34.3","35.9","73814","1984","1316","423100","7469.69697", -121.07496169668889, 36.60568280219124
"05000US06071","San Bernardino County, California","2106754","105.0369","20057.28293","32.7","31.6","33.9","54469","1981","1144","256000","1182.424242", -116.17840761818748, 34.84138099581411
"05000US06073","San Diego County, California","3253356","773.3857","4206.641143","35.3","33.9","36.7","66529","1978","1395","454600","1192.727273", -116.73529316484134, 33.03413701794012
"05000US06075","San Francisco County, California","850282","18131.88","46.8943053","38.4","38.2","38.5","87701","1942","1632","858800","5708.484848", -122.44304168553269, 37.756164324348624
"05000US06077","San Joaquin County, California","714860","513.4045","1392.391242","33.7","32.7","34.8","55045","1980","1057","246900","2066.666667", -121.27139779316838, 37.9347563402344
"05000US06079","San Luis Obispo County, California","278680","84.43189","3300.648596","39","37.2","41.6","64014","1981","1257","471800","4327.272727", -120.40451348511058, 35.38708129445723
"05000US06081","San Mateo County, California","754748","1682.756","448.5190696","39.5","38.1","40.8","98546","1964","1830","845300","3999.393939", -122.32901123344624, 37.42289274415368
"05000US06083","Santa Barbara County, California","439395","160.6476","2735.148104","33.7","32.6","34.9","65161","1972","1423","480000","7043.636364", -120.01646889781762, 34.67288046091926
"05000US06085","Santa Clara County, California","1885056","1459.918","1291.206724","36.8","35.9","37.9","101173","1973","1813","752400","3292.727273", -121.69512828430553, 37.23178985468803
"05000US06087","Santa Cruz County, California","270931","608.6105","445.1631807","37","36","38.4","70088","1972","1482","615200","6225.454545", -122.00183000196053, 37.05617890779834
"05000US06089","Shasta County, California","179228","47.47289","3775.376207","42.3","40.3","44.2","45582","1980","945","223500","2416.969697", -122.040500867643, 40.76371255444349
"05000US06091","Sierra County, California","2931","3.075008","953.1683266","55.2","54.9","55.7","43984","1973","961","170300","38076.36364", -120.51600977340983, 39.58032401550857
"05000US06093","Siskiyou County, California","43668","6.95485","6278.783933","47.9","46.6","48.8","38524","1975","828","173100","2492.121212", -122.54036528012438, 41.592639357887236
"05000US06095","Solano County, California","429596","522.7678","821.772209","37.5","36.1","39","69227","1981","1337","305900","2880.606061", -121.93285201165745, 38.26997287512082
"05000US06097","Sonoma County, California","497776","315.8774","1575.851972","41.2","39.5","43","66833","1977","1380","464700","2512.727273", -122.88740936063883, 38.52828714390152
"05000US06099","Stanislaus County, California","530561","354.6512","1496.007969","33.8","32.7","34.9","51591","1980","1005","216000","1770.30303", -120.99769051304014, 37.55913504043541
"05000US06101","Sutter County, California","95406","158.3717","602.4182351","35.6","34.3","36.7","52943","1978","941","213100","3282.424242", -121.69483333157831, 39.034543923076
"05000US06103","Tehama County, California","63015","21.3631","2949.712681","40.6","39.5","42.3","40687","1980","781","178600","5867.272727", -122.2340601637499, 40.1256262601148
"05000US06105","Trinity County, California","13180","4.145609","3179.26766","50.6","50.3","50.9","35270","1977","750","270100","11476.36364", -123.11263964095082, 40.650701831476795
"05000US06107","Tulare County, California","455769","94.47256","4824.352829","30.4","29.8","31.1","42789","1980","847","169600","1420.606061", -118.80048410942537, 36.22016260665087
"05000US06109","Tuolumne County, California","53864","24.25289","2220.930877","48.2","45.9","51.1","50731","1979","936","259800","6316.363636", -119.95475515283778, 38.027588396979574
"05000US06111","Ventura County, California","843110","457.462","1843.016391","37.3","36","38.5","78593","1976","1572","481400","2246.060606", -119.08362848416141, 34.45650397757282
"05000US06113","Yolo County, California","209671","206.6181","1014.775655","30.9","30.3","31.5","57663","1980","1147","346200","3735.757576", -121.90156966720481, 38.686604712916306
"05000US06115","Yuba County, California","73897","116.9186","632.038116","32.2","31.1","33.2","48739","1979","918","190700","5380.606061", -121.35126275316127, 39.26900891222117
"05000US08001","Adams County, Colorado","479977","411.1886","1167.291672","33.3","32.8","33.7","61444","1985","1098","216700","1217.575758", -104.3377719679178, 39.87362830115206
"05000US08003","Alamosa County, Colorado","16353","22.6315","722.5770374","30.2","29.8","30.4","32385","1976","634","141600","5042.424242", -105.78836680671557, 37.5729353487017
"05000US08005","Arapahoe County, Colorado","617668","774.0886","797.9293557","36.3","35.2","37.5","66288","1983","1142","266600","1361.212121", -104.33923166617707, 39.649753934526125
"05000US08007","Archuleta County, Colorado","12355","9.15124","1350.090159","49.5","47.9","51.3","45607","1993","883","268400","9545.454545", -107.04828567348319, 37.193536125994754
"05000US08009","Baca County, Colorado","3648","1.427793","2554.992854","47.5","47.4","47.6","37477","1963","530","69900","6592.727273", -102.56047357765993, 37.31918463778256
"05000US08011","Bent County, Colorado","5816","3.84436","1512.865499","41.2","39.8","47.3","34773","1957","639","76800","5095.757576", -103.07172314140223, 37.95509591233279
"05000US08013","Boulder County, Colorado","313961","432.2507","726.3400572","36","34.6","37.3","72282","1982","1236","391000","3040.606061", -105.35771944282224, 40.09248837452266
